Ranking;Nombre;Ventas;CNAE_Original;SECTOR_NOMBRE;NIF;ventas_estimado;patentes;confianza;criterio;ano_constitucion;poblacion;numero_empleados;web_oficial;actividad_resumen;tamano_ing;complejidad_txt;cto_actual;propiedad_accionistas;private_equity_firmas;financiacion_publica_detalle;usa_inteligencia_artificial;plataforma_cloud;solvencia_txt;puntos_solv;perfil_txt;veredicto_final;conclusion_sueldo_80k;justificacion_viabilidad;score_viabilidad;provincia
1,788;SERKOLAT BIDE SL;mediana;6202;Actividades de consultoría informática;B20913257;25000000;0;0.0;Sin match;2006;Donostia-San Sebastián;~16 (Empresite);www.iparlat.com;Servicios de consultoría informática para su matriz, el grupo alimentario IPARLAT.;~10-15 técnicos;Gestión de ERP SAP, sistemas de automatización industrial (MES/MOM, IIoT) y logística avanzada (SGA).;Mikel Muñoz - Director IT (Encora Testimonials);IPARLAT SA / KAIKU CORPORACION ALIMENTARIA SL;Ninguno;SPRI (Ciberseguridad);SÍ - Hay indicios de uso de IA en proyectos de I+D y posible implementación de chatbots conectados a sus sistemas de gestión (ERP, MES) a través de proveedores.;HÍBRIDA;Filial de IPARLAT, un gran grupo alimentario con alta facturación y proveedor de grandes distribuidores como Mercadona, lo que asegura una fuerte capacidad financiera.;Máximo;Híbrido Software de gestión (SAP, MES) y OT/Industrial (IIoT).;TIBURÓN;VIABLE;🟢 VIABLE (61/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Usa IA (+8) | ⚠️ Sector industrial (+5);61.0;guipúzcoa
1,791;ELGETAKO ETXEGINTZA SL;mediana;4110;Promoción inmobiliaria;B20807269;25000000;0;0.0;Sin match;2003;Oñati;0-10 (Fuentes varias);www.no identificado públicamente;Promoción inmobiliaria, incluyendo la compraventa y urbanización de fincas rústicas y urbanas.;No identificado, probablemente inexistente o muy reducido.;No identificada. La ausencia de una web oficial sugiere una baja complejidad tecnológica.;No identificado públicamente;No identificado públicamente;Ninguno;Sin datos;NO. No hay indicios de uso de IA en su modelo de negocio.;ON-PREMISE;Facturación reportada de más de 2M€, aunque clasificada como microempresa en algunas fuentes.;Bajo;No aplica. Empresa del sector de la construcción sin un perfil tecnológico identificable.;PYME;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,792;EIBAR BUS SOCIEDAD LIMITADA.;mediana;4939;tipos de transporte terrestre de pasajeros n.c.o.p.;B95710539;25000000;0;0.0;Sin match;2013;Eibar;18 (eInforma);www.no identificado públicamente;Transporte terrestre de pasajeros, incluyendo servicios urbanos, suburbanos y escolares.;~0-2 técnicos;Empresa de transporte tradicional. La tecnología se centrará en la gestión de flotas y operaciones, sin desarrollo de software propio complejo.;No identificado públicamente;Administradores Mancomunados: Manuela Ortiz Gomez Coronado y Juan Andres Ortiz Gomez Coronado (Infonif).;Ninguno;Adjudicataria de contratos de servicios de transporte público (Ayuntamiento de Eibar).;NO. No hay indicios de uso de IA en sus operaciones, que son de transporte tradicional.;ON-PREMISE;Empresa pequeña, con un capital social de 241.008 €. Adjudicataria de contratos públicos, lo que sugiere estabilidad.;Bajo;Principalmente personal de operaciones (conductores, mecánicos) y administración. Perfil técnico muy limitado o inexistente.;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,794;SALONES DE JUEGO AZARBET SA.;mediana;9200;Actividades de juegos de azar y apuestas;A75133173;25000000;0;0.0;Sin match;2015;Eibar;~150-200 (Estimación basada en Grupo Kirol);www.kirolbet.es;Explotación de salones de juego y apuestas deportivas, formando parte del Grupo Kirol.;~20-30 técnicos;Plataforma propia (Kirolsoft) de apuestas omnicanal (online y terminales físicos). Software transaccional en tiempo real.;No identificado públicamente;Grupo Kirol;Ninguno;Sin datos;NO;HÍBRIDA;Empresa consolidada dentro de un grupo fuerte (Grupo Kirol) con una facturación declarada de 250M€.;Alto;Software;TIBURÓN;VIABLE;🟢 VIABLE (60/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 175 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3);60.0;guipúzcoa
1,797;SKYN CONTROL SL;mediana;4645;Comercio al por mayor de productos perfumería y cosmética;B20764387;25000000;0;0.0;Sin match;2000;Donostia-San Sebastián;7 (einforma);www.artdeco.es;Comercio al por mayor de productos de perfumería y cosmética.;~0-1 técnicos;Web corporativa y e-commerce para la distribución de productos cosméticos.;No identificado públicamente;Sin datos;Ninguno;Sin datos;NO;Sin datos;Facturación declarada entre 1.5 y 3 millones de euros.;Bajo;Comercial y Logístico;DESCARTAR;DUDOSO;🟡 DUDOSO (28/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);28.0;guipúzcoa
1,798;EGIMENDI NEKAZAL TRESNAK SL;mediana;4661;Comercio al por mayor de maquinaria, equipos y suministros agrícolas;B75034512;25000000;0;0.0;Sin match;2011;Irura;No identificado públicamente;www.egimendi.sdfdealer.com;Venta y reparación de maquinaria agrícola y de jardinería, recambios y productos zoosanitarios.;~2-5 técnicos (mecánicos);Empresa tradicional de venta y servicio de maquinaria. La complejidad reside en la tecnología de las marcas que representa (ej. agricultura de precisión), no en desarrollo propio.;No identificado públicamente;Sin datos;Ninguno;Ha recibido financiación para proyectos de euskera en 2019 y contratos menores con la administración local.;NO. No hay evidencia de que la empresa desarrolle o utilice internamente soluciones de inteligencia artificial.;Sin datos;Empresa consolidada en su sector a nivel local. Aumentó su capital social en 2015. La facturación de 250M€ indicada en el prompt parece incorrecta para su actividad.;Bajo;Híbrido Hardware/Mecánico;DESCARTAR;POSIBLE;🟡 POSIBLE (42/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4);42.0;guipúzcoa
1,802;JOSEARAN SPORT SL;mediana;4725;Comercio al por menor de bebidas en establecimientos especializados;B20736765;25000000;0;0.0;Sin match;2001;Donostia-San Sebastián;17 (Empresite);www.no identificado públicamente;Prestación de servicios de hostelería y comercio al por menor de bebidas.;0 técnicos;Nula. Empresa del sector de la hostelería sin base tecnológica identificada.;No identificado públicamente;Sin datos;Ninguno;Ha recibido fondos del Gobierno Vasco (30.000€ en 2022).;NO. No se ha identificado el uso de tecnologías de inteligencia artificial en su modelo de negocio.;No identificado públicamente;Facturación estimada entre 1,5 y 3 millones de euros. Clasificada como pequeña empresa.;Bajo;No tecnológico. Empresa de hostelería tradicional.;DESCARTAR;DUDOSO;🟡 DUDOSO (28/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);28.0;guipúzcoa
1,803;INVEREADY ASSET MANAGEMENT SGEIC SA.;mediana;7022;Otras actividades de consultoría de gestión empresarial;A65696007;25000000;0;0.0;Sin match;2008;Donostia-San Sebastián;60 (CDTI);www.inveready.com;Gestora de capital riesgo líder en España que invierte en empresas de base tecnológica.;~5-10 técnicos;Invierten en empresas con alta complejidad tecnológica (IA, Biotech, SaaS) pero su equipo interno es financiero.;No identificado públicamente;Socios fundadores y directivos de la propia gestora.;Son una firma de Capital Riesgo (Venture Capital) y Private Equity.;CDTI;SÍ, invierten activamente en compañías que desarrollan y aplican soluciones de inteligencia artificial en sus productos y servicios.;Sin datos;Gestionan más de 1.000 millones de euros en activos y han realizado más de 60 desinversiones exitosas.;Máximo;Financiero / Inversión en Deep Tech;TIBURÓN;MUY VIABLE;🟢 MUY VIABLE (71/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 60 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8) | ✅ Con PE/VC (+5) | ✅ I+D público (+5);71.0;guipúzcoa
1,804;COMETEL RECYCLING SOLUTIONS SA.;mediana;2899;Fabricación de otra maquinaria para usos específicos n.c.o.p.;A20926192;25000000;0;0.0;Sin match;2006;Elgoibar;~6 (einforma/empresite);www.cometel.net;Diseño y fabricación de soluciones llave en mano para el transporte y tratamiento de residuos metálicos.;~10-15 técnicos;Sistemas de control industrial (PLCs, SCADA) con posible componente de IoT para análisis de datos y mantenimiento predictivo.;No identificado públicamente;Empresa familiar;Ninguno;ICEX-Next con cofinanciación de fondos FEDER.;NO;ON-PREMISE/HÍBRIDA;Empresa consolidada con más de 35 años de experiencia en el grupo, con actividad internacional y que invierte en desarrollo de soluciones propias.;Alto;Híbrido Hardware/Software con experiencia en automatización industrial y control de maquinaria.;PYME;POSIBLE;🟡 POSIBLE (48/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3);48.0;guipúzcoa
1,806;TALLERES QUEREJETA SA;mediana;2594;Fabricación de pernos y productos de tornillería;A20040952;25000000;0;0.0;Sin match;1956;Ataun;11 (eInforma);www.kerejeta.com;Fabricación de accesorios para la industria de la fundición y piezas mecanizadas.;~1-2 técnicos;Empresa industrial tradicional de mecanizado y estampación de piezas metálicas sin desarrollo de software propio.;No identificado públicamente;No identificados públicamente (Administrador Único: Garmendia Sasiain Amaya);Ninguno;Ha recibido una subvención del Estado a través de RED.ES.;NO. Su actividad se centra en la fabricación industrial tradicional sin evidencia de aplicación de IA.;ON-PREMISE;Facturación estimada entre 1,5 y 3 millones de euros.;Bajo;Hardware (Ingeniería Mecánica/Industrial);DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,808;TALLERES ERREKABARREN SL;mediana;2561;Tratamiento y revestimiento de metales;B20682902;25000000;0;0.0;Sin match;2000;Oñati;12 (einforma);www.errekabarren.com;Tratamiento y recubrimiento de superficies metálicas, incluyendo anodizado, granallado, pintura y pulido.;~1-2 técnicos (industrial);Bajo: Procesos industriales tradicionales con presencia web básica (web obsoleta).;No identificado públicamente;Sin datos públicos;Ninguno;Indicios de financiación a través de Red.es (Kit Digital);NO. No hay indicios del uso de inteligencia artificial en sus procesos o servicios.;No hay datos, probablemente hosting tradicional para la web.;PYME consolidada con una facturación estimada entre 1.5 y 3 millones de euros.;Bajo;Perfil industrial (ingeniería de materiales, procesos químicos), no tecnológico (software).;PYME;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,809;PATATAS SAN JERONIMO SL;mediana;1031;Procesado y conservación de patatas;B20737706;25000000;0;0.0;Sin match;2001;Usurbil;8 (einforma);www.sarriegui.com;Elaboración y comercialización de patatas fritas artesanas y otros aperitivos.;~0-1 técnicos;Web corporativa sencilla con tienda online para venta de producto. Sin desarrollo de software propio aparente.;No identificado públicamente;Fundada por Andrés Larrañaga y Javier Gaztelua, actualmente dirigida por Marina y Markel Larrañaga.;Ninguno;Sin datos;NO. Producción artesanal centrada en la calidad de la materia prima y el proceso tradicional.;No identificado;Empresa familiar consolidada con facturación estimada entre 1.5 y 3 millones de euros y actividad exportadora a más de 30 países.;Alto;Tradicional / Producción;PYME;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,81;IBERICA DE NEGOCIOS DEL ENVASADO SL;mediana;7490;Otras actividades profesionales, científicas y técnicas n.c.o.p.;B20656237;25000000;0;0.0;Sin match;1999;Usurbil;~94 (Noticias de Gipuzkoa);www.igepak.com;Desarrollo, formulación, envasado y fabricación de aerosoles para cosmética, hogar e industria.;~5-10 técnicos;Empresa industrial con laboratorio de I+D para formulación química. La tecnología se centra en la maquinaria de producción y envasado de aerosoles, no en software como producto principal.;No identificado públicamente;Grupo INENVA;Private Equity-Backed (PitchBook);HAZITEK (SPRI - Gobierno Vasco);NO. No hay evidencia pública del uso de IA en sus productos o procesos.;No identificado públicamente;Empresa consolidada en su sector, con vocación internacional y receptora de financiación pública para I+D. La facturación, aunque no confirmada en 250M€, le permite ser líder nacional.;Alto;Híbrido Hardware/Química;PYME;VIABLE;🟢 VIABLE (63/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 94 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Con PE/VC (+5) | ✅ I+D público (+5);63.0;guipúzcoa
1,814;LASER ORIA SL.;mediana;2599;Fabricación de otros productos metálicos n.c.o.p.;B75156075;25000000;0;0.0;Sin match;2016;Lazkao;~15 (eInforma/Empresite);www.laseroria.com;Corte por láser, plegado y mecanizado de piezas metálicas, ofreciendo un servicio integral.;Estimación 2-4 técnicos;Empresa industrial con maquinaria moderna (corte láser fibra, plegadoras). Utilizan software de programación 2D/3D para el desarrollo de piezas.;No identificado públicamente;Sin datos;Ninguno;SPRI (subvención);NO;ON-PREMISE;Empresa consolidada en el sector industrial con una facturación reportada entre 1,5 y 3 millones de euros.;Alto;Híbrido Hardware/Soft (operarios de maquinaria avanzada y programadores CAD/CAM).;PYME;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,817;CARTONAJES DEL ORIA SL;mediana;1721;"Fabricación de papel y cartón ondulados; fabricación de envases y embalajes de papel y cartón";B20548178;25000000;0;0.0;Sin match;1996;Hernani;7 (einforma 2025);www.cartoria.com;Fabricación y comercialización de cajas y planchas de cartón ondulado, impresas y sin imprimir.;~1-2 técnicos;Web corporativa estándar. Producción industrial tradicional que puede incorporar tecnología avanzada en maquinaria, pero sin desarrollo de software propio visible.;No identificado públicamente;Sin datos públicos detallados, probablemente capital privado/familiar.;Ninguno;SPRI (Programa Industria Digitala 2024);NO. La IA se está aplicando en el sector del packaging para optimizar diseños y producción, pero no hay evidencias de su uso directo en CARTONAJES DEL ORIA.;ON-PREMISE;Empresa consolidada con ventas estimadas entre 1,5 y 3 millones de euros. Rentabilidad financiera positiva en 2023.;Alto;Hardware industrial / Mantenimiento;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
1,818;LITTELFUSE SPAIN SLU;mediana;7112;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;B20689535;25000000;20;0.87;Fuzzy Match (LITTELFUSE INC);2000;Donostia-San Sebastián;16 (einforma);www.littelfuse.com;Diseño, fabricación y comercialización de circuitos y sistemas electrónicos.;~5-10 técnicos;Hardware y componentes electrónicos (protección de circuitos, sensores, semiconductores de potencia) para automoción, industria y electrónica.;No identificado públicamente;Littelfuse, Inc. (empresa matriz de EE. UU. que cotiza en NASDAQ).;Ninguno;Sin datos;SÍ - Mención al diseño y desarrollo de productos y sistemas avanzados basados en tecnologías como la inteligencia artificial para servicios de consultoría e ingeniería.;No identificado públicamente;Filial de una corporación estadounidense (Littelfuse, Inc.) con ingresos de 2.19 mil millones de USD en 2024 y aproximadamente 16,000 empleados a nivel mundial.;Máximo;Híbrido Hardware/Soft;TIBURÓN;VIABLE;🟢 VIABLE (53/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8);53.0;guipúzcoa
1,822;ARINA INDUSTRIAL & ENGINEERING SOLUTIONS SL.;mediana;7112;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;B09716127;25000000;0;0.0;Sin match;2022;Donostia-San Sebastián;5 (eInforma);www.arina-ies.com;Servicios de consultoría y gestión en proyectos de ingeniería industrial para la industria metalúrgica.;~3-4 técnicos;Ingeniería 360° con Digital Twins, IA para optimización (FEA/CFD), IoT y BIM para el sector metalúrgico.;No identificado públicamente;Mostafa Pooyanfar (Socio y Administrador Único);Ninguno;Sin datos;SÍ, la utiliza para optimización, modelado predictivo, análisis de elementos finitos (FEA) y dinámicas de fluidos computacionales (CFD) en sus proyectos de ingeniería.;No identificado;Facturación entre 1,5M€ y 3M€ con un crecimiento de ventas del 26% en el último año.;Bajo;Híbrido Hardware/Software (Ingeniería Industrial + Digitalización/IA);PYME;VIABLE;🟢 VIABLE (51/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ✅ Usa IA (+8) | ⚠️ Sector industrial (+5);51.0;guipúzcoa
